smiles,name
C1C(=O)C=C2C(=C3[C@@H](CC2)[C@H]2[C@](C[C@@H]3c3ccc(cc3)N(C)C)([C@](CC2)(O)C#CC)C)C1,222
c12c(ccc(c1)OC(F)(F)F)nc(s2)N,223
[C@@H]12[C@@]34[C@@H](CC[C@H]1C)[C@H]([C@H](O[C@@H]3O[C@](CC2)(OO4)C)OC)C,224
c1(ccc(cc1)S(=O)(=O)Nc1ncc(cn1)OC)N,225
c1cccc(c1C)NC(=O)C(NCCC)C,226
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C,227
C(=O)(C)N[C@H](C(=O)O)CS,228
c1c(cc2c(c1)[C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@](CC2)(O)C#C)C)O,229
c1c(cc2c(c1)cc(cc2)[C@@H](C(=O)[O-])C)OC.[Na+],230
c1cccc(c1OC(=O)C)C(=O)Nc1ncc(s1)[N+](=O)[O-],231
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@]2([C@H](C[C@]2([C@H]1C[C@@H]1[C@@]2(C(=O)CO)OC(O1)(C)C)C)O)F)C,232
C1(=O)[C@H]([C@@H](O1)C[C@H](CCCCCCCCCCC)OC(=O)[C@H](CC(C)C)NC=O)CCCCCC,233
n1cnc2c(c1=O)c[nH][nH]2,234
c1nc2c(c(=O)[nH]1)cn[nH]2.[Na+],235
c12c(cc(cc1)NC(=O)OC1CCCC1)c(cn2C)Cc1ccc(cc1OC)C(=O)NS(=O)(=O)c1ccccc1C,236
c1c(ccc(c1)C(C(=O)O)C)CC(C)C,237
c1(ccc2c(c1)[nH]c(n2)NC(=O)OC)SCCC,238
c1(c(cc2c(c1)N=CNS2(=O)=O)S(=O)(=O)N)Cl,239
C1[C@H](C[C@@H]2[C@](C1)([C@@H]1[C@@H]([C@H](C2)O)[C@H]2[C@](CC1)([C@H](CC2)[C@H](C)CCC(=O)O)C)C)O,240
c1(ccc(o1)/C=N/NC(=O)N)[N+](=O)[O-],241
c1cccc(c1)C(=O)c1cccc(c1)C(C(=O)O)C,242
O1[C@@H]([C@H]([C@H]([C@@H]1n1c2c(nc1)c(ncn2)N)O)O)CO,243
[C@@]12(O[C@@H]3[C@]4([C@@H](CC1)[C@@H](CC[C@H]4[C@H](C(=O)O3)C)C)OO2)C,244
[C@@H]12[C@@]34[C@@H](CC[C@H]1C)[C@H]([C@H](O[C@@H]3O[C@](CC2)(OO4)C)OC(=O)CCC(=O)O)C,245
C(=O)(C)O.c1(c(c(cc2c(c(c(c(c12)C=O)O)O)C(C)C)C)c1c(c2c(cc1C)c(c(c(c2C=O)O)O)C(C)C)O)O,246
c1c(ccc2c1c(c[nH]2)CCN(C)C)C[C@@H]1NC(=O)OC1,247
[nH]1c(=O)c(cn(c1=O)[C@@H]1C[C@H]([C@@H](O1)CO)O)C,248
c1c(ccc(c1)O)OCc1ccccc1,249
C1CCC(=C(C1(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C,250
N1(N(C(=O)C(C1=O)CCCC)c1ccccc1)c1ccccc1,251
c1c(ccc(c1)[C@H](CC[C@H]1C(=O)N([C@@H]1c1ccc(cc1)O)c1ccc(cc1)F)O)F,252
c1c(ccc(c1)CCN(CCOc1ccc(cc1)NS(=O)(=O)C)C)NS(=O)(=O)C,253
c1cc(c2c(c1)non2)C1C(=C(NC(=C1C(=O)OC(C)C)C)C)C(=O)OC,254
c1c(cc2c(c1)[C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)(C(=O)CC2)C)O,255
c1(=O)[nH]cc(c(n1)N)F,256
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2[C@H](C[C@]2([C@H]1CC[C@@]2(C(=O)OCCl)OC(=O)OCC)C)O)C,257
NCCCCCC(=O)O,258
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC[C@@H]1C(=O)C)C)O,259
NCCN.n1(c(=O)n(c2c(c1=O)[nH]cn2)C)C.n1(c(=O)n(c2c(c1=O)[nH]cn2)C)C,260
c1c(ccc(c1)CC(CN1C[C@@H](O[C@@H](C1)C)C)C)C(CC)(C)C.Cl,261
c1c(ccc(c1)[C@H]([C@H](NC(=O)C(Cl)Cl)CO)O)[N+](=O)[O-],262
CCN(C(=S)SSC(=S)N(CC)CC)CC,263
c1c(c(ccc1N)O)C(=O)O,264
[Br-].C12CCC([N+]1(C)C(C)C)C[C@@H](C2)OC(=O)C(c1ccccc1)CO,265
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@]2([C@H](C[C@]2([C@H]1C[C@@H]([C@@]2(C(=O)COC(=O)CC)OC(=O)CC)C)C)O)F)C,266
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1C[C@@H]([C@]2(O)C(=O)CO)C)C)C,267
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@]2([C@H](C[C@]2([C@H]1C[C@@H]([C@@]2(C(=O)CO)OC(=O)CCCC)C)C)O)F)C,268
c1ccc2c(c1)C1N(CC2)C(=O)CN(C1)C(=O)C1CCCCC1,269
CS(=O)(=O)OCCCCOS(=O)(=O)C,270
n1c(ccn(c1=O)[C@@H]1O[C@@H]([C@H](C1(F)F)O)CO)N,271
N1(C(=O)N)c2c(C=Cc3c1cccc3)cccc2,272
C1C(=O)C=C2[C@](C1)([C@@H]1[C@@H](CC2)[C@H]2[C@](C[C@@H]1O)([C@](CC2)(C(=O)CO)O)C)C,273
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2[C@H](C[C@]2([C@H]1C[C@@H]1[C@]2(OC(O1)(C)C)C(=O)CO)C)O)C,274
[C@H]1(CC[C@@H](O1)n1c2c(nc1)c(=O)[nH]cn2)CO,275
C(C(=O)[O-])(CCC)CCC.[Na+].C(=O)(C(CCC)CCC)O,276
C1C(=O)C=C2[C@](C1)([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@H](CC2)C(=O)C)C)C,277
n1c(ccn(c1=O)[C@H]1O[C@H](SC1)CO)N,278
c1c(cc2c(c1)[C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@H](CC2)O)C)O,279
c1cc(ccc1C(=O)O)n1c(nc(n1)c1ccccc1O)c1ccccc1O,280
c1(c(cc(cc1)Oc1cc(ncc1)C(=O)NC)F)NC(=O)Nc1n(nc(c1)C(C)(C)C)c1cc2c(cc1)nccc2,281
c1cnc(cc1)NC(=O)C1=C(c2c(S(=O)(=O)N1C)cccc2)O,282
c1(ccc(cc1)CCNC(=O)c1cnc(cn1)C)S(=O)(=O)NC(=O)NC1CCCCC1,283
C1CCCC(C1)NC(=O)NS(=O)(=O)c1ccc(cc1)CCNC(=O)c1c(ccc(c1)Cl)OC,284
c12c(ncnc1N)n(cn2)CCOCP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,285
[C@H]1(CC[C@@H](O1)n1c(=O)nc(cc1)N)CO,286
n1cnc2c(c1Sc1c(ncn1C)[N+](=O)[O-])[nH]cn2,287
c1c(cc2c(c1)n(c(c2CC(=O)O)C)C(=O)c1ccc(cc1)Cl)OC,288
C1C(=O)C=C2[C@H](C1)[C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@](CC2)(O)C#C)CC,289
c1cc(cc(c1C)OCCCC(C(=O)O)(C)C)C,290
c1c(cc(c(c1)Cl)S(=O)(=O)N)C(=O)NN1c2c(CC1C)cccc2,291
C1=C[C@]2(C(=CC1=O)[C@H](C[C@@H]1[C@@H]2[C@H](C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)O)C)C,292
C1(=C(c2c(S(=O)(=O)N1C)cccc2)O)C(=O)Nc1ncc(s1)C,293
SCCS(=O)(=O)[O-].[Na+],294
c1cccc(c1OC)OCC(O)COC(=O)N,295
c1c(c(ccc1)c1ccc(cc1)Cn1c(nc2c1cc(cc2C)c1n(c2c(n1)cccc2)C)CCC)C(=O)O,296
n1cscc1c1[nH]c2c(n1)cccc2,297
c1cc(c(cc1)OCC(CO)O)OC,298
n1(C2CC2)c2c([nH]c(=O)c3c1nccc3)c(ccn2)C,299
C1(=C(C(C(=C(N1)C)C(=O)OCCOC)c1cccc(c1)[N+](=O)[O-])C(=O)OC(C)C)C,300
c1(ccccc1)C(C1CCCCC1)(C(=O)OCC#CCN(CC)CC)O,301
[Ca+2].c1ccc2c(c1)c(c(c(n2)C1CC1)C=C[C@@H](O)C[C@H](CC(=O)[O-])O)c1ccc(cc1)F.c1ccc2c(c1)c(c(c(n2)C1CC1)C=C[C@@H](O)C[C@H](CC(=O)[O-])O)c1ccc(cc1)F,302
c1cncc(n1)C(=O)N,303
OC(=O)/C=C/C(=O)O.c1ccc2c(c1)N=C(c1c(S2)cccc1)N1CCN(CC1)CCOCCO.c1ccc2c(c1)N=C(c1c(S2)cccc1)N1CCN(CC1)CCOCCO,304
N12[C@H](SCC(=C1C(=O)OCOC(=O)C(C)(C)C)/C=C\\c1scnc1C)[C@@H](C2=O)NC(=O)/C(=N\\OC)/c1csc(n1)N,305
c1ccnc(n1)NS(=O)(=O)c1ccc(cc1)N,306
c1ccc2c(c1)Sc1c(/C/2=C\\CCN(C)C)cc(cc1)Cl,307
C1(=C([C@H]([C@H]2[C@@](C1=O)(C(=O)C1=C(c3c([C@]([C@H]1[C@@H]2O)(O)C)cccc3O)O)O)N(C)C)O)C(=O)N,308
n1c([nH]c2c(c1=S)[nH]cn2)N,309
P(=S)(N1CC1)(N1CC1)N1CC1,310
c1cnc(cc1C(=S)N)CC,311
[nH]1c(=O)n(cc(c1=O)C(F)(F)F)[C@H]1C[C@@H]([C@H](O1)CO)O,312
[C@H]1([C@H](O[C@H]([C@@H]1O)n1c(=O)nc(nc1)N)CO)O,313
c1nc(c2c(n1)n(cn2)[C@H]1[C@H]([C@@H]([C@H](O1)CO)O)O)N,314
c1c2c(cc3c1OCO3)[C@H]([C@@H]1[C@@H]([C@@H]2O[C@H]2[C@@H]([C@H]([C@H]3[C@H](O2)CO[C@H](O3)c2cccs2)O)O)COC1=O)c1cc(c(c(c1)OC)O)OC,315
[C@@H]1([C@H]([C@@H]([C@@H]([C@H](/C=C/O[C@]2(Oc3c(c(c4c(c(NC(=O)/C(=C\\C=C\\[C@@H]([C@@H]([C@H]1C)O)C)/C)c1c(c4c3C2=O)nc2n1ccc(c2)C)O)O)C)C)OC)C)OC(=O)C)C)O,316
C1[C@H](C=C2[C@H]([C@H]1OC(=O)C(CC)(C)C)[C@H]([C@H](C=C2)C)CC[C@H]1OC(=O)C[C@@H](C1)O)C,317
c1ccccc1CC[C@@H](C(=O)OCC)N[C@H](C(=O)N1[C@@H]2[C@H](C[C@H]1C(=O)O)CCC2)C,318
c1c(ccc(c1)C(=O)c1ccc(cc1)OC(C(=O)OC(C)C)(C)C)Cl,319
c1ccc(c(c1C)NC(=O)CN1CCN(CC1)CC(COc1ccccc1OC)O)C,320
N(Cc1ccc(o1)CSCCN/C(=C/[N+](=O)[O-])/NC)(C)C.Cl,321
c1c([n+](cc(n1)C(=O)O)[O-])C,322
OCCOCn1c2c(nc1)c(=O)[nH]c(n2)N,323
c1cc(c(cc1)[N+](=O)[O-])C1C(=C(NC(=C1C(=O)OC)C)C)C(=O)OC,324
c1(c(nc(c(n1)C(=O)NC(=N)N)N)N)Cl.Cl,325
N1(CC(C1)(CC#N)n1ncc(c1)c1c2c(ncn1)[nH]cc2)S(=O)(=O)CC,326
N1C(=C(C(C(=C1C)C(=O)OC)c1c(cccc1)Cl)C(=O)OCC)COCCN.c1c(cccc1)S(=O)(=O)O,327
c1c(c2c(c(c1Cl)O)nccc2)Cl,328
C1CCCC(C1)NC(=O)N(CCCl)N=O,329
C1[C@H](C[C@@H]2[C@](C1)([C@@H]1[C@@H]([C@@H](C2)O)[C@H]2[C@](CC1)([C@H](CC2)[C@@H](CCC(=O)O)C)C)C)O,330
c1(c(nc[nH]1)CSCCN/C(=N/C#N)/NC)C,331
c1c(ccc(c1)Cl)[C@](OCC[C@@H]1N(CCC1)C)(c1ccccc1)C.OC(=O)/C=C/C(=O)O,332
c1c(cc2c(c1)c(=O)c(co2)c1ccc(cc1)O)O,333
c1(=S)[nH]c(=O)cc([nH]1)C,334
c1cnccc1C(=O)NN,335
c12c3cc(c(c1OC[C@@H](n2cc(c3=O)C(=O)O)C)N1CCN(CC1)C)F,336
c1cccc(c1)CC[C@H](N[C@H](C(=O)N1[C@@H](CCC1)C(=O)O)C)C(=O)OCC.C(=O)(O)/C=C\\C(=O)O,337
c1ccc2c(c1)C(=O)C(=CC2=O)C,338
NC(=N)NC(=N)N(C)C.Cl,339
c1c(=O)oc2c(c1)cc1c(c2OC)occ1,340
c1c(cc(c(c1)C(OCc1ccc(cc1Cl)Cl)Cn1ccnc1)Cl)Cl.O[N+](=O)[O-],341
C1NC(=O)C(C(=O)N1)(CC)c1ccccc1,342
C(N1C(=O)CCC1)C(=O)Nc1c(cccc1C)C,343
c1cncc(c1)C(=O)NCCO[N+](=O)[O-],344
c1(ccc(cc1)/C(=C(/CC)\\c1ccccc1)/c1ccccc1)OCCN(C)C.C(=O)(O)CC(CC(=O)O)(C(=O)O)O,345
[Br-].[C@@H]12[C@@H]3[C@H]([C@@H]([N+]1(C)C)C[C@@H](C2)OC(=O)[C@@H](c1ccccc1)CO)O3,346
c1c([nH]c(=S)[nH]c1=O)CCC,347
n1(c(nc(c(c1=O)O)C(=O)NCc1ccc(cc1)F)C(NC(=O)c1nnc(o1)C)(C)C)C,348
n1c(nc(c(c1N)c1ccc(cc1)Cl)CC)N,349
c1cc(ccc1/C=C/1\\c2c(C(=C1C)CC(=O)O)cc(cc2)F)S(=O)C,350
[C@H]1([C@H](Oc2c(O1)ccc(c2)[C@@H]1[C@@H](O)C(=O)c2c(O1)cc(cc2O)O)c1ccc(c(c1)OC)O)CO,351
c1(cc(ccc1O)C1C(Oc2c(O1)ccc(c2)C1C(O)C(=O)c2c(O1)cc(cc2O)O)CO)OC,352
c1(c(c2c(cc1)C[C@H]1[C@@H]3[C@]2(CC(=O)C(=C3)OC)CCN1C)O)OC,353
c1c(ccc(c1)C(O)CNC)O,354
c1ccc2c(c1C)ccc1c2C(=O)C(=O)c2c1occ2C,355
C1CC(c2c(C1)c1c(cc2)c2c(C(=O)C1=O)c(co2)C)(C)C,356
c1c(cc2c(c1O)c(=O)c(c(o2)c1cc(c(cc1)OCCO)OCCO)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)OCCO,357
C1[C@@H](C([C@H]2[C@](C1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@H]1C(CC2)[C@@H](C[C@H]([C@@H]1C)C)C(=O)O)C)C)C)(C)C)O,358
[nH]1c2c(c3c1cccc3)CCN1[C@H]2C[C@H]2[C@H](C1)CC[C@@H]([C@@H]2C(=O)OC)O.Cl,359
c1(ccc2c(c1)c(c[nH]2)CC(C(=O)O)N)O,360
[C@@H]1(O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)[C@H]1c2c(C(=O)c3c1cc(cc3O)CO)c(ccc2)O)CO,361
[C@@]1(CC[C@]2([C@@H](C1)C1=CC(=O)[C@H]3[C@]([C@@]1(CC2)C)(CC[C@@H]1[C@@]3(CC[C@@H](C1(C)C)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O)O)O)C(=O)O)C)C)C)(C)C(=O)O.N,362
[Br-].c1c(cccc1)[C@H](C(=O)O[C@H]1C[C@H]2[C@H]3[C@@H]([C@H]([N+]2(CCCC)C)C1)O3)CO,363
c1(cc(c2c(c1)oc(cc2=O)c1ccc(c(c1)O)OC)O)O,364
OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,365
[C@@H]1([C@@H]([C@H]([C@@H](O[C@@H]1CO)Oc1ccc(cc1)CO)O)O)O,366
[C@]12([C@@H](c3c(OC1)c(c(cc3)O)O)c1c(C2)cc(c(c1)O)O)O,367
c1ccc2c(c1)NC(=O)/C/2=C\\1/Nc2c(C1=O)cccc2,368
C(=O)(C[C@H](C[N+](C)(C)C)O)[O-],369
c1(cc(c(c(c1)O)C(=O)CCc1ccc(cc1)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)CO,370
[C@@H]1([C@@H]([C@H](O[C@H]([C@@H]1O)Oc1cc(cc(c1)/C=C/c1ccc(cc1)O)O)CO)O)O,371
c1(cc(c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O)O)O,372
OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O,373
[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)OCCc1ccc(cc1)O)O)O)O)CO,374
c1c(c(c2c(c1)cc1[n+](c2)CCc2c1cc(c(c2)OC)OC)OC)OC.[Cl-],375
[C@@H]1(CCc2c(C1)sc(n2)N)NCCC.O.Cl.Cl,376
c1c(ccc(c1)C1S(=O)(=O)CCC(=O)N1C)Cl,377
C1CCCC(C1)OC(=O)OC(OC(=O)c1cccc2c1n(c(n2)OCC)Cc1ccc(cc1)c1c(cccc1)c1nnn[nH]1)C,378
OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O,379
OC[C@H]([C@@H]([C@H](C=O)O)O)O,380
c1c(cc2c(c1)[C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@@](CC2)(C#C)O)C)OC,381
c1(c2c(ccc1)cccc2)OCC(CN1CCN(CC1)c1ccccc1OC)O,382
c1(c(cc(cc1)[C@H]1CNC(=O)C1)OC1CCCC1)OC,383
OS(=O)(=O)O.O.C(=O)(C(c1ccccc1)CO)O[C@H]1C[C@H]2CC[C@H](N2C)C1.C(=O)(C(c1ccccc1)CO)O[C@H]1C[C@H]2CC[C@H](N2C)C1,384
n1cc(c(c(c1)Cl)NC(=O)c1ccc(c(c1)OCC1CC1)OC(F)F)Cl,385
c1(c(cc2c(c1)c(ccn2)Oc1cc(c(cc1)NC(=O)NC1CC1)Cl)OC)C(=O)N,386
C1(=O)N[C@@H]2[C@H](N1)[C@@H](SC2)CCCCC(=O)O,387
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@]2([C@H](C[C@]2([C@H]1C[C@H]([C@@]2(C(=O)COC(=O)C)O)C)C)O)F)C,388
C1[C@@H](C=C2[C@H](C1)[C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@@](CC2)(C#C)OC(=O)C)C)OC(=O)C,389
C(C[C@H](c1ccccc1)Oc1c(cccc1)C)NC.Cl,390
C1N2CN3CN1CN(C2)C3,391
c1c(c(ccc1)OC)OCC1N(CCS1)C(=O)CC(=O)OCC,392
c12c(=O)c(cn3C(CCc(c13)c(c(c2)F)N1CCC(CC1)O)C)C(=O)O,393
C(CC=C1c2c(CCc3c1cccc3)cccc2)N(C)C.Cl,394
c1(ccc(nc1)N1C[C@@H](O[C@@H](C1)C)C)NC(=O)c1c(c(ccc1)c1ccc(cc1)OC(F)(F)F)C,395
c1(ccc(cc1)NCc1n(c2c(n1)cc(cc2)C(=O)N(CCC(=O)OCC)c1ccccn1)C)/C(=N\\C(=O)OCCCCCC)/N,396
[C@@H]1(C(=O)N2[C@@H]1[C@H](C(=C2C(=O)OCOC(=O)C(C)(C)C)SC1CN(C1)C1=NCCS1)C)[C@@H](C)O,397
c1cc2c(cc1CN(CC)CC)ccc(c2)COC(=O)Nc1ccc(cc1)C(=O)NO.O.Cl,398
c1(ccc2c(c1O)oc(=O)cc2)O,399
C1CNP(=O)(OC1)N(CCCl)CCCl.O,400
c1c(nn2c(c1CN1CCOCC1)nc(c2Cc1ccc(cc1F)Cl)C)Nc1[nH]nc(c1)C,401
c1cc(cc(c1Cl)C(=O)NCC(=O)N[C@H](B(O)O)CC(C)C)Cl,402
C1CC(=C2c3c(CCc4c2nccc4)cc(cc3)Cl)CCN1,403
c1c(n(c(n1)C)CC(CCl)O)[N+](=O)[O-],404
c1ccccc1C(C1CCCCC1)(C(=O)OCC#CCN(CC)CC)O.Cl,405
c1cc(cc(c1Cl)C(=O)NCC(=O)N[C@H](B1OC(CC(=O)O1)(C(=O)O)CC(=O)O)CC(C)C)Cl,406
[C@]12([C@H]3[C@@H](C(=C[C@H]1C(=O)O[C@@H]1C[C@]4(O[C@@H](C1)C/C=C(/[C@H]([C@H](/C=C/C=C/2\\CO3)C)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)O)OC)OC)\\C)O[C@@H]([C@H](CC4)C)[C@@H](C)CC)C)O)O,407
c1(ccc(cc1)S(=O)(=O)N)N,408
c1(c(cc2c(c1)c(ncn2)Nc1c(F)c(ccc1)Cl)OC)OC1CCN(CC1)CC(=O)NC,409
c1(c(cc(cc1OC)Nc1nc(c(cn1)F)Nc1nc2c(cc1)OC(C(=O)N2)(C)C)OC)OC.c1cccc(c1)S(=O)(=O)O,410
C1C(=O)C(=C2[C@](C1)([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)(C(=O)CC2)C)C)O,411
C1CCN(CC1)C1CCN(CC1)C(=O)Oc1ccc2c(c1)c(c1c(n2)c2n(C1)c(=O)c1c(c2)[C@](C(=O)OC1)(CC)O)CC.Cl.O.O.O,412
c1c(ccc(c1)Nc1nccc(n1)c1ccc(cc1)C(=O)NCC#N)N1CCOCC1,413
c1c(ccc2c1oc(=O)cc2C)O,414
c1(c(cc2c(c1)oc(=O)cc2)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O,415
[C@H]1([C@H]([C@@H](O[C@@H]([C@H]1O)CO)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H](c1ccccc1)C#N)O)O)O)O)O,416
[C@@H]1([C@]([C@@H]2[C@@](CC1)([C@@H](C(=C)CC2)C/C=C\\1/C(=O)OCC1O)C)(CO)C)O,417
c1c(c2c(cc1O)oc(cc2=O)c1ccc(cc1)O)O,418
[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)Oc1ccc(cc1)O)O)O)O)CO,419
c1c(cc2c(c1)c(=O)c(co2)c1ccccc1)OC(C)C,420
c1(c(c(c2c(c1)oc(cc2=O)c1ccccc1)O)O)O,421
c1(cccc(n1)C#Cc1ccccc1)C,422
[C@@H]1([C@@H]([C@H]([C@H](O[C@@H]1C(=O)O)Oc1c(O)c(c2c(c1)oc(cc2=O)c1ccccc1)O)O)O)O,423
[C@H]1([C@H]([C@@H]([C@@H]2[C@@H](O1)c1c(C(=O)O2)cc(c(c1O)OC)O)O)O)CO,424
c1c(c(c2c(c1)cc1[n+](c2)CCc2c1cc1c(c2)OCO1)OC)OC.[Cl-],425
c1c(c(cc(c1)/C=C/C(=O)O)O)O,426
C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/c1cc(c(cc1)O)O)O)O,427
c1c2c(ccc1)nccc2[C@H]([C@H]1N2CCC(C1)[C@H](C2)C=C)O,428
N1C(=C(C(C(=C1C)C(=O)OC)c1c(cccc1)Cl)C(=O)OCC)COCCN,429
N1(C(=O)[C@@H](N(C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H](N(C(=O)CN(C(=O)[C@H](CC)NC(=O)[C@@H](N(C)C(=O)C(C(C)C)N(C(=O)[C@@H]1CC(C)C)C)[C@H](O)[C@@H](C/C=C/C)C)C)C)CC(C)C)C(C)C)C)CC(C)C)C)C)C)CC(C)C)C,430
c12n(c(=O)ccc1)C[C@@H]1CNC[C@H]2C1,431
C1C[C@@H]2[C@]34[C@H]([C@@H]1C)CC[C@@](O[C@H]3O[C@H]([C@@H]2C)O)(C)OO4,432
OC(=O)CC(O)C[N+](C)(C)C.[Cl-],433
c12c(C(=O)c3c(C1=O)c(cc(c3)C)O)cc(cc2O)O,434
C1[C@@H](C([C@H]2[C@](C1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1=O)[C@H]1[C@@](CC2)(CC[C@](C1)(C)C(=O)O)C)C)C)C)(C)C)O,435
c1c(cc2c(c1)nc1c(c2)Cn2c1cc1c(c2=O)COC(=O)[C@@]1(CC)O)O,436
c12c(cc(cc1)O)occ(c2=O)c1ccc(cc1)OC,437
c1c(c(cc(c1)/C=C/C(=O)O)OC)O,438
C1[C@@H](C([C@H]2[C@](C1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1=O)[C@H]1[C@@](CC2)(CC[C@@](C1)(C(=O)O)C)C)C)C)C)(C)C)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O)O)O)C(=O)O,439
c12c(cccc1)[nH]cc2CN(C)C,440
c1c(c(c2c(c1)C[C@@H]1N(C2)CCc2c1cc(c(c2)OC)OC)OC)OC,441
c1(ccc(cc1)C)S(=O)(=O)NC(=O)NCCCC,442
[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)Oc1cc(c2c(c1)O[C@@H](CC2=O)c1ccc(c(c1)O)OC)O)O)O)O)CO[C@H]1[C@H](O)[C@@H]([C@H]([C@@H](O1)C)O)O,443
c1(c(cc(cc1)c1cc(ccc1O)CC=C)CC=C)O,444
C1[C@H](C[C@@H]2[C@](C1)([C@@H]1[C@@H](C[C@@H]2O)[C@H]2[C@](CC1)([C@H](CC2)[C@H](C)CCC(=O)O)C)C)O,445
c1(cc(c2c(c1)oc(c(c2=O)O)c1ccc(cc1)O)O)O,446
c12c(c(ncn1)NCc1occc1)[nH]cn2,447
[C@H]1([C@H]([C@H](C(O[C@H]1C)O)O)O)O.O,448
c1(cc(c2c(c1)oc(cc2=O)c1ccc(c(c1)O)O)O)O,449
c1cc(c(cc1CC=C)c1cc(ccc1O)CC=C)O,450
c1(cc(c2c(c1)oc(c(c2=O)O)c1ccc(cc1O)O)O)O.O,451
c1c(c(=O)c2c(n1CC)nc(cc2)C)C(=O)O,452
c1c(cc2c(c1O)C(=O)C[C@H](O2)c1ccc(cc1)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO,453
c1c(cc(c(c1O)C(=O)CCc1cc(c(cc1)OC)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@H]1[C@H](O)[C@@H]([C@H]([C@@H](O1)C)O)O)O)O)CO,454
C1[C@@H](C([C@H]2[C@](C1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@H]1C(CC2)[C@@H](CC(C1)(C)C)C(=O)O)C)C)C)(C)C)O,455
c1c([nH]c(=O)[nH]c1=O)C(=O)O,456
c1(ccc2c(c1CC=C(C)C)oc(=O)cc2)OC,457
C1CC[N+]2([C@H]3[C@@H]1CN1[C@@H]([C@H]3CCC2)CCCC1=O)[O-],458
c1(c(cc(cc1)OC)O)C(=O)C,459
C1C[C@@]2([C@H]([C@@H]3[C@@H](CC/C(=C\\1)/C)C(=C)C(=O)O3)O2)C,460
C1CN(CCC1)C(=O)/C=C/C=C/c1cc2c(cc1)OCO2,461
c12c(c(c(cc1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)occ(c2=O)c1ccc(cc1)O,462
